ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Brands,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2
30248,simple,47322,,"Rollo de 50 M de Tubo Flexible Liquid Tight de 3/4"", Volteck",1,0,visible,,"Rollo de 50 M de Tubo Flexible Liquid Tight de 3/4"", Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,26.98,MATERIAL ELÉCTRICO > Canalización,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_47322.jpg,,,,,,,,,0,,,,,,,,,
30249,simple,46900,,"Rollo de 50 M de Tubo Flexible Metlico de 1/2"", Volteck",1,0,visible,,"Rollo de 50 M de Tubo Flexible Met¡lico de 1/2"", Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,780.17,MATERIAL ELÉCTRICO > Canalización,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_46900.jpg,,,,,,,,,0,,,,,,,,,
30250,simple,44492,,"Rollo de Rafia de 410 M Color Blanco Calibre 2.2 G/m, Fiero",1,0,visible,,"Rollo de Rafia de 410 M Color Blanco Calibre 2.2 G/m, Fiero. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,111.38,FERRETERÍA > Ferretería general,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_44492.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/RAF-290_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/RAF-290_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/RAF-290_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/RAF-290_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/RAF-290_FC1.jpg",,,,,,,,,0,,,,,,,,,
30251,simple,ROND0002,,Rondana Cuadrada de 3/8 Charofil,1,0,visible,,"Rondana Cuadrada de 3/8 Charofil. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,32.6,MATERIAL ELÉCTRICO > Canalización,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ROND0002.jpg,,,,,,,,,0,,,,,,,,,
30252,simple,ROND0001,,Rondana Cuasrada de 1/2 Charofil,1,0,visible,,"Rondana Cuasrada de 1/2 Charofil. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,63.28,MATERIAL ELÉCTRICO > Canalización,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ROND0001.jpg,,,,,,,,,0,,,,,,,,,
30253,simple,EMPA0001,,Rondana con Empaque #14 X 165,1,0,visible,,"Rondana con Empaque #14 X 165. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,0.24,FERRETERÍA > Hidráulico,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_EMPA0001.jpg,,,,,,,,,0,,,,,,,,,
30254,simple,49346,,"Sapo 2"" para Wc, PVC Azul, Cadena Plástica, Foset Basic",1,0,visible,,"Sapo 2"" para Wc, Pvc Azul, Cadena Pl¡stica, Foset Basic. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,24.14,FERRETERÍA > Hidráulico,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_49346.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-006_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-006_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-006_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-006_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-006_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-006_FC1.jpg",,,,,,,,,0,,,,,,,,,
30255,simple,40089,,"Sapo 2"" para Wc, PVC Transparente, Cadena Inoxidable, Foset",1,0,visible,,"Sapo 2"" para Wc, Pvc Transparente, Cadena Inoxidable, Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,33.62,FERRETERÍA > Hidráulico,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_40089.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-008_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-008_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-008_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-008_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-008_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-008_FC2.jpg",,,,,,,,,0,,,,,,,,,
30256,simple,49362,,"Sapo 2"" para Wc, Silicona Roja, Cadena Inoxidable, Foset",1,0,visible,,"Sapo 2"" para Wc, Silicona Roja, Cadena Inoxidable, Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,39.66,FERRETERÍA > Albañilería,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-007.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-007_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-007_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-007_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-007_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-007_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-007_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SA-007_FC1.jpg",,,,,,,,,0,,,,,,,,,
30257,simple,SARD0001,,"Sardinel Blanco 3"" X 6.10 metros",1,0,visible,,"Sardinel Blanco 3"" X 6.10 Mts. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,714.6,FERRETERÍA > Ferretería general,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SARD0001.jpg,,,,,,,,,0,,,,,,,,,
30258,simple,18100,,"Segueta Bimetlica de 12"", 18 Dpp, Truper Expert",1,0,visible,,"Segueta Bimet¡lica de 12"", 18 Dpp, Truper Expert. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,24.14,FERRETERÍA > Accesorios,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_18100.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SBI-18_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SBI-18_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SBI-18_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SBI-18_E1.jpg",,,,,,,,,0,,,,,,,,,
30259,simple,17560,,"Sellador Blanco 100% Silicn de 280 Ml, Truper",1,0,visible,,"Sellador Blanco 100% Silic³n de 280 Ml, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,85.34,FERRETERÍA > Albañilería,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_17560.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SIL-100B_FC1.jpg",,,,,,,,,0,,,,,,,,,
30260,simple,OSEL0006,,Sellador 5x1alto Cubriente Osel Oro 1437l,1,0,visible,,"Sellador 5x1alto Cubriente Osel Oro 1437l. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,242.91,FERRETERÍA > Albañilería,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_OSEL0006.png,,,,,,,,,0,,,,,,,,,
30261,simple,103076,,"Sellador Acrlico de 280 Ml, Negro, Truper",1,0,visible,,"Sellador Acr­lico de 280 Ml, Negro, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,62.07,FERRETERÍA > Albañilería,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_103076.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SACRI-100N_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SACRI-100N_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SACRI-100N_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SACRI-100N_FC1.jpg",,,,,,,,,0,,,,,,,,,
30262,simple,17559,,"Sellador Transparente 100% Silicn de 280 Ml, Truper",1,0,visible,,"Sellador Transparente 100% Silic³n de 280 Ml, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,85.34,FERRETERÍA > Albañilería,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_17559.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SIL-100T_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SIL-100T_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SIL-100T_FC1.jpg",,,,,,,,,0,,,,,,,,,
30263,simple,17567,,"Sellador de Silicn Negro Rtv para Altas Temperaturas, 85 G",1,0,visible,,"Sellador de Silic³n Negro Rtv para Altas Temperaturas, 85 G. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,42.24,FERRETERÍA > Albañilería,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_17567.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ALTE-N_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ALTE-N_EM1.jpg",,,,,,,,,0,,,,,,,,,
30264,simple,SM360TSN,,"Sensor de Moviemiento ""de Techo"" 360°bco Lummi",1,0,visible,,"Sensor de Moviemiento ""de Techo"" 360â°bco Lummi. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,489.9,ILUMINACIÓN > Accesorios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SM360TSN.jpg,,,,,,,,,0,,,,,,,,,
30265,simple,ML102B,,Serie 100 Luces LED 5mts Bca,1,0,visible,,"Serie 100 Luces Led 5mts Bca. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,77.59,ILUMINACIÓN > Accesorios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ML102B.jpg,,,,,,,,,0,,,,,,,,,
30266,simple,QOP0300,,Serie Navidea 10mts Rgb Solar con Control,1,0,visible,,"Serie Navidea 10mts Rgb Solar con Control. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,181.03,ILUMINACIÓN > Accesorios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_QOP0300.jpg,,,,,,,,,0,,,,,,,,,
30267,simple,QOP0301,,"Serie Navidea 10mts Rgb con App y Control,conexion Usb",1,0,visible,,"Serie Navidea 10mts Rgb con App y Control,conexion Usb. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,181.03,ILUMINACIÓN > Accesorios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_QOP0301.jpg,,,,,,,,,0,,,,,,,,,
30268,simple,PHIL0032,,Serie Navidea LED Blanca 7.5mts,1,0,visible,,"Serie Navidea Led Blanca 7.5mts. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,96.55,ILUMINACIÓN > Accesorios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PHIL0032.jpg,,,,,,,,,0,,,,,,,,,
30269,simple,PHIL0033,,Serie Navidea LED Blanca Calida 7.5mts,1,0,visible,,"Serie Navidea Led Blanca Calida 7.5mts. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,96.55,ILUMINACIÓN > Accesorios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PHIL0033.jpg,,,,,,,,,0,,,,,,,,,
30270,simple,PHIL0031,,Serie Navidea LED Colores 7.7mts,1,0,visible,,"Serie Navidea Led Colores 7.7mts. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,96.55,ILUMINACIÓN > Accesorios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PHIL0031.jpg,,,,,,,,,0,,,,,,,,,
30271,simple,PHIL0030,,Serie Navidea LED Colores Bola Blanca 5.5mts,1,0,visible,,"Serie Navidea Led Colores Bola Blanca 5.5mts. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,96.55,ILUMINACIÓN > Accesorios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PHIL0030.jpg,,,,,,,,,0,,,,,,,,,
30272,simple,18169,,"Serrucho 22"" Dorado, 7 Dpp, Truper",1,0,visible,,"Serrucho 22"" Dorado, 7 Dpp, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,142.24,FERRETERÍA > Manuales,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_18169.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/STD-22_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/STD-22_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/STD-22_FC2.jpg",,,,,,,,,0,,,,,,,,,
30273,simple,101870,,"Serrucho Rapid 22', 7 Dpp, Mango Comfort Grip, Truper",1,0,visible,,"Serrucho Rapid 22', 7 Dpp, Mango Comfort Grip, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,185.34,Varios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_101870.jpg,,,,,,,,,0,,,,,,,,,
30274,simple,18172,,"Serrucho de Poda 14"",hoja Curva,6 Dpp, Mango Madera, Truper",1,0,visible,,"Serrucho de Poda 14"",hoja Curva,6 Dpp, Mango Madera, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,171.55,FERRETERÍA > Manuales,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_18172.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/STP-14_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/STP-14_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/STP-14_FC2.jpg",,,,,,,,,0,,,,,,,,,
30275,simple,103258,,"Sierra Sable, 20v, 1 Batera 2ah, Truper Pro",1,0,visible,,"Sierra Sable, 20v, 1 Bater­a 2ah, Truper Pro. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,2370.69,FERRETERÍA > Accesorios,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_103258.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SISI-20A_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SISI-20A_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SISI-20A_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SISI-20A_FC1.jpg",,,,,,,,,0,,,,,,,,,
30276,simple,SIKA0001,,Sikasil Universal Transparente 280ml,1,0,visible,,"Sikasil Universal Transparente 280ml. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,112.41,FERRETERÍA > Albañilería,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SIKA0001.jpg,,,,,,,,,0,,,,,,,,,
30277,simple,SILL0001,,Silla Ejecutiva Operativa Negra Ohe65,1,0,visible,,"Silla Ejecutiva Operativa Negra Ohe65. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,3253.95,Varios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SILL0001.jpg,,,,,,,,,0,,,,,,,,,
30278,simple,SILL0002,,Silla Gamer Silla Operativa Gamer003,1,0,visible,,"Silla Gamer Silla Operativa Gamer003. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,3139.5,Varios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SILL0002.jpg,,,,,,,,,0,,,,,,,,,
30279,simple,SILLON0001,,Sillon Tapizado en Tela,1,0,visible,,"Sillon Tapizado en Tela. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,0.0,Varios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SILLON0001.jpg,,,,,,,,,0,,,,,,,,,
30280,simple,QOP0211,,Sobreponer Cuadrada 14w Pq02-52/65,1,0,visible,,"Sobreponer Cuadrada 14w Pq02-52/65. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,171.0,ILUMINACIÓN > Interior,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_QOP0211.png,,,,,,,,,0,,,,,,,,,
30281,simple,QOP0212,,Sobreponer Cuadrada 20w Pq02-56/65,1,0,visible,,"Sobreponer Cuadrada 20w Pq02-56/65. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,180.0,ILUMINACIÓN > Interior,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_QOP0212.png,,,,,,,,,0,,,,,,,,,
30282,simple,QOP0220,,Sobreponer Redondo 20w Pq02-52/65,1,0,visible,,"Sobreponer Redondo 20w Pq02-52/65. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,186.0,ILUMINACIÓN > Interior,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_QOP0220.jpg,,,,,,,,,0,,,,,,,,,
30283,simple,MR16SKR,,Socket Mr16 Redondo,1,0,visible,,"Socket Mr16 Redondo. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,12.54,ILUMINACIÓN > Interior,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_MR16SKR.jpg,,,,,,,,,0,,,,,,,,,
30284,simple,SOLD0001,,Soldadura 70 18 en 1/8,1,0,visible,,"Soldadura 70 18 en 1/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,115.0,FERRETERÍA > Equipos,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SOLD0001.png,,,,,,,,,0,,,,,,,,,
30285,simple,PARR0003,,Soldadura Carga 90,1,0,visible,,"Soldadura Carga 90. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,125.1,Varios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PARR0003.jpg,,,,,,,,,0,,,,,,,,,
30286,simple,CARG0005,,Soldadura Exotermica # 115,1,0,visible,,"Soldadura Exotermica # 115. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,145.47,FERRETERÍA > Equipos,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CARG0005.jpg,,,,,,,,,0,,,,,,,,,
30287,simple,CARG0006,,Soldadura Exotermica # 150,1,0,visible,,"Soldadura Exotermica # 150. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,198.81,FERRETERÍA > Equipos,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CARG0006.jpg,,,,,,,,,0,,,,,,,,,
30288,simple,CARG0004,,Soldadura Exotermica # 90,1,0,visible,,"Soldadura Exotermica # 90. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,134.5,FERRETERÍA > Equipos,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CARG0004.jpg,,,,,,,,,0,,,,,,,,,
30289,simple,PARR0059,,Soldadura Exotermica Parres C250,1,0,visible,,"Soldadura Exotermica Parres C250. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,235.17,FERRETERÍA > Equipos,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PARR0059.png,,,,,,,,,0,,,,,,,,,
30290,simple,SURE0001,,Soldadura 6011 5/32 Sureweld Paquete con 1 Kilo,1,0,visible,,"Soldadura 6011 5/32 Sureweld Paquete con 1 Kilo. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,158.3,FERRETERÍA > Equipos,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SURE0001.png,,,,,,,,,0,,,,,,,,,
30291,simple,SOLE0005,,Solera de Cobre de 1/4 X 1 1/2 X 27,1,0,visible,,"Solera de Cobre de 1/4 X 1 1/2 X 27. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,1444.13,MATERIAL ELÉCTRICO > Cableado,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SOLE0005.jpg,,,,,,,,,0,,,,,,,,,
30292,simple,SOLE0020,,Solera de Cobre de 1/4 X 2 X 40cm,1,0,visible,,"Solera de Cobre de 1/4 X 2 X 40cm. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,0.0,MATERIAL ELÉCTRICO > Cableado,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SOLE0020.jpg,,,,,,,,,0,,,,,,,,,
30293,simple,11986,,"Soplete de Aluminio, Encendido Manual, Vlvula Roscada",1,0,visible,,"Soplete de Aluminio, Encendido Manual, V¡lvula Roscada. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,99.14,FERRETERÍA > Hidráulico,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_11986.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/MECH-65R_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/MECH-65R_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/MECH-65R_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/MECH-65R_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/MECH-65R_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/MECH-65R_FC2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/MECH-65R_FC3.jpg",,,,,,,,,0,,,,,,,,,
